category,Denní průměr,Hodinová cena
Tue Jan 01 2019,297.20,
Wed Jan 02 2019,979.67,
Thu Jan 03 2019,1515.75,
Fri Jan 04 2019,1366.19,
Sat Jan 05 2019,1115.17,
Sun Jan 06 2019,1335.92,
Mon Jan 07 2019,1577.39,
Tue Jan 08 2019,1443.21,
Wed Jan 09 2019,1470.05,
Thu Jan 10 2019,1731.24,
Fri Jan 11 2019,1488.90,
Sat Jan 12 2019,1213.30,
Sun Jan 13 2019,1008.95,
Mon Jan 14 2019,1219.27,
Tue Jan 15 2019,1269.70,
Wed Jan 16 2019,1222.10,
Thu Jan 17 2019,1218.60,
Fri Jan 18 2019,1628.39,
Sat Jan 19 2019,1463.19,
Sun Jan 20 2019,1441.96,
Mon Jan 21 2019,1877.15,
Tue Jan 22 2019,1678.06,
Wed Jan 23 2019,1895.04,
Thu Jan 24 2019,2151.25,
Fri Jan 25 2019,1795.14,
Sat Jan 26 2019,1325.89,
Sun Jan 27 2019,1027.16,
Mon Jan 28 2019,1448.87,
Tue Jan 29 2019,1610.67,
Wed Jan 30 2019,1595.60,
Thu Jan 31 2019,1589.86,
Fri Feb 01 2019,1430.93,
Sat Feb 02 2019,1315.79,
Sun Feb 03 2019,1135.12,
Mon Feb 04 2019,1269.20,
Tue Feb 05 2019,1415.59,
Wed Feb 06 2019,1356.17,
Thu Feb 07 2019,1200.03,
Fri Feb 08 2019,1229.57,
Sat Feb 09 2019,1034.52,
Sun Feb 10 2019,664.16,
Mon Feb 11 2019,1074.54,
Tue Feb 12 2019,1172.75,
Wed Feb 13 2019,1214.15,
Thu Feb 14 2019,1289.42,
Fri Feb 15 2019,1191.53,
Sat Feb 16 2019,1096.60,
Sun Feb 17 2019,996.16,
Mon Feb 18 2019,1211.66,
Tue Feb 19 2019,1192.05,
Wed Feb 20 2019,1114.92,
Thu Feb 21 2019,1179.01,
Fri Feb 22 2019,1202.22,
Sat Feb 23 2019,1055.51,
Sun Feb 24 2019,1022.56,
Mon Feb 25 2019,1165.46,
Tue Feb 26 2019,1106.94,
Wed Feb 27 2019,1125.12,
Thu Feb 28 2019,1027.56,
Fri Mar 01 2019,1174.39,
Sat Mar 02 2019,1031.13,
Sun Mar 03 2019,565.70,
Mon Mar 04 2019,614.93,
Tue Mar 05 2019,839.16,
Wed Mar 06 2019,1004.38,
Thu Mar 07 2019,758.57,
Fri Mar 08 2019,797.10,
Sat Mar 09 2019,625.53,
Sun Mar 10 2019,508.61,
Mon Mar 11 2019,850.78,
Tue Mar 12 2019,1011.63,
Wed Mar 13 2019,795.03,
Thu Mar 14 2019,888.03,
Fri Mar 15 2019,785.89,
Sat Mar 16 2019,565.98,
Sun Mar 17 2019,44.74,
Mon Mar 18 2019,875.54,
Tue Mar 19 2019,1147.58,
Wed Mar 20 2019,1084.72,
Thu Mar 21 2019,1024.38,
Fri Mar 22 2019,1049.14,
Sat Mar 23 2019,872.75,
Sun Mar 24 2019,802.17,
Mon Mar 25 2019,826.55,
Tue Mar 26 2019,953.88,
Wed Mar 27 2019,1014.70,
Thu Mar 28 2019,1090.46,
Fri Mar 29 2019,1010.69,
Sat Mar 30 2019,903.74,
Sun Mar 31 2019,791.94,
Mon Apr 01 2019,973.09,
Tue Apr 02 2019,920.42,
Wed Apr 03 2019,1084.85,
Thu Apr 04 2019,1098.20,
Fri Apr 05 2019,1086.00,
Sat Apr 06 2019,941.94,
Sun Apr 07 2019,897.89,
Mon Apr 08 2019,1129.87,
Tue Apr 09 2019,1101.71,
Wed Apr 10 2019,1102.71,
Thu Apr 11 2019,1170.26,
Fri Apr 12 2019,1166.74,
Sat Apr 13 2019,1057.76,
Sun Apr 14 2019,982.74,
Mon Apr 15 2019,1078.79,
Tue Apr 16 2019,1072.75,
Wed Apr 17 2019,1081.31,
Thu Apr 18 2019,1002.58,
Fri Apr 19 2019,844.57,
Sat Apr 20 2019,949.52,
Sun Apr 21 2019,818.79,
Mon Apr 22 2019,101.94,
Tue Apr 23 2019,618.73,
Wed Apr 24 2019,887.44,
Thu Apr 25 2019,986.23,
Fri Apr 26 2019,1077.09,
Sat Apr 27 2019,869.76,
Sun Apr 28 2019,866.64,
Mon Apr 29 2019,1184.88,
Tue Apr 30 2019,1104.66,
Wed May 01 2019,668.95,
Thu May 02 2019,1010.49,
Fri May 03 2019,1094.98,
Sat May 04 2019,980.74,
Sun May 05 2019,563.12,
Mon May 06 2019,1108.39,
Tue May 07 2019,1206.95,
Wed May 08 2019,803.35,
Thu May 09 2019,1117.73,
Fri May 10 2019,1177.06,
Sat May 11 2019,931.81,
Sun May 12 2019,574.87,
Mon May 13 2019,1033.34,
Tue May 14 2019,1153.10,
Wed May 15 2019,1177.33,
Thu May 16 2019,1159.77,
Fri May 17 2019,1067.41,
Sat May 18 2019,923.50,
Sun May 19 2019,858.72,
Mon May 20 2019,1159.24,
Tue May 21 2019,1075.53,
Wed May 22 2019,1055.60,
Thu May 23 2019,1107.98,
Fri May 24 2019,1014.61,
Sat May 25 2019,942.12,
Sun May 26 2019,628.07,
Mon May 27 2019,906.10,
Tue May 28 2019,1075.94,
Wed May 29 2019,1063.82,
Thu May 30 2019,683.74,
Fri May 31 2019,919.63,
Sat Jun 01 2019,771.95,
Sun Jun 02 2019,468.29,
Mon Jun 03 2019,916.52,
Tue Jun 04 2019,1022.12,
Wed Jun 05 2019,930.52,
Thu Jun 06 2019,895.45,
Fri Jun 07 2019,913.39,
Sat Jun 08 2019,-129.31,
Sun Jun 09 2019,607.65,
Mon Jun 10 2019,738.60,
Tue Jun 11 2019,1146.71,
Wed Jun 12 2019,1139.75,
Thu Jun 13 2019,975.54,
Fri Jun 14 2019,1060.89,
Sat Jun 15 2019,772.41,
Sun Jun 16 2019,753.63,
Mon Jun 17 2019,1107.56,
Tue Jun 18 2019,1079.72,
Wed Jun 19 2019,1089.59,
Thu Jun 20 2019,934.23,
Fri Jun 21 2019,995.93,
Sat Jun 22 2019,841.28,
Sun Jun 23 2019,556.94,
Mon Jun 24 2019,885.28,
Tue Jun 25 2019,1085.14,
Wed Jun 26 2019,1029.83,
Thu Jun 27 2019,1093.13,
Fri Jun 28 2019,1115.19,
Sat Jun 29 2019,859.56,
Sun Jun 30 2019,333.37,
Mon Jul 01 2019,1221.56,
Tue Jul 02 2019,1154.33,
Wed Jul 03 2019,1097.30,
Thu Jul 04 2019,971.60,
Fri Jul 05 2019,922.88,
Sat Jul 06 2019,775.22,
Sun Jul 07 2019,569.83,
Mon Jul 08 2019,985.13,
Tue Jul 09 2019,958.10,
Wed Jul 10 2019,1085.35,
Thu Jul 11 2019,1189.12,
Fri Jul 12 2019,1140.00,
Sat Jul 13 2019,933.22,
Sun Jul 14 2019,913.30,
Mon Jul 15 2019,1156.78,
Tue Jul 16 2019,1203.39,
Wed Jul 17 2019,1288.49,
Thu Jul 18 2019,1316.92,
Fri Jul 19 2019,1281.16,
Sat Jul 20 2019,924.05,
Sun Jul 21 2019,763.71,
Mon Jul 22 2019,1129.85,
Tue Jul 23 2019,1209.25,
Wed Jul 24 2019,1325.35,
Thu Jul 25 2019,1366.87,
Fri Jul 26 2019,1203.11,
Sat Jul 27 2019,936.25,
Sun Jul 28 2019,890.55,
Mon Jul 29 2019,1123.68,
Tue Jul 30 2019,1131.02,
Wed Jul 31 2019,1108.75,
Thu Aug 01 2019,1191.06,
Fri Aug 02 2019,1131.17,
Sat Aug 03 2019,964.61,
Sun Aug 04 2019,877.95,
Mon Aug 05 2019,1162.50,
Tue Aug 06 2019,1085.30,
Wed Aug 07 2019,1085.46,
Thu Aug 08 2019,1000.21,
Fri Aug 09 2019,1007.42,
Sat Aug 10 2019,952.44,
Sun Aug 11 2019,632.09,
Mon Aug 12 2019,1027.78,
Tue Aug 13 2019,1031.21,
Wed Aug 14 2019,1093.61,
Thu Aug 15 2019,792.88,
Fri Aug 16 2019,903.74,
Sat Aug 17 2019,735.85,
Sun Aug 18 2019,756.89,
Mon Aug 19 2019,1079.20,
Tue Aug 20 2019,1220.35,
Wed Aug 21 2019,1033.55,
Thu Aug 22 2019,1058.06,
Fri Aug 23 2019,1194.99,
Sat Aug 24 2019,816.54,
Sun Aug 25 2019,785.59,
Mon Aug 26 2019,1226.64,
Tue Aug 27 2019,1265.29,
Wed Aug 28 2019,1290.75,
Thu Aug 29 2019,1263.83,
Fri Aug 30 2019,1275.49,
Sat Aug 31 2019,884.94,
Sun Sep 01 2019,807.25,
Mon Sep 02 2019,1205.77,
Tue Sep 03 2019,972.46,
Wed Sep 04 2019,921.43,
Thu Sep 05 2019,909.93,
Fri Sep 06 2019,1092.90,
Sat Sep 07 2019,927.99,
Sun Sep 08 2019,893.71,
Mon Sep 09 2019,1256.30,
Tue Sep 10 2019,962.40,
Wed Sep 11 2019,935.73,
Thu Sep 12 2019,1006.80,
Fri Sep 13 2019,1006.39,
Sat Sep 14 2019,947.92,
Sun Sep 15 2019,733.20,
Mon Sep 16 2019,1157.94,
Tue Sep 17 2019,1192.92,
Wed Sep 18 2019,981.24,
Thu Sep 19 2019,1208.09,
Fri Sep 20 2019,1226.79,
Sat Sep 21 2019,880.26,
Sun Sep 22 2019,812.80,
Mon Sep 23 2019,1208.46,
Tue Sep 24 2019,1220.30,
Wed Sep 25 2019,1312.61,
Thu Sep 26 2019,1480.52,
Fri Sep 27 2019,1162.82,
Sat Sep 28 2019,845.93,
Sun Sep 29 2019,665.53,
Mon Sep 30 2019,890.18,
Tue Oct 01 2019,1041.73,
Wed Oct 02 2019,1214.91,
Thu Oct 03 2019,1039.16,
Fri Oct 04 2019,1139.42,
Sat Oct 05 2019,925.24,
Sun Oct 06 2019,873.19,
Mon Oct 07 2019,1261.76,
Tue Oct 08 2019,1189.23,
Wed Oct 09 2019,1031.42,
Thu Oct 10 2019,805.74,
Fri Oct 11 2019,781.22,
Sat Oct 12 2019,721.66,
Sun Oct 13 2019,691.17,
Mon Oct 14 2019,1023.11,
Tue Oct 15 2019,1070.34,
Wed Oct 16 2019,1005.32,
Thu Oct 17 2019,1117.93,
Fri Oct 18 2019,1001.78,
Sat Oct 19 2019,854.16,
Sun Oct 20 2019,862.95,
Mon Oct 21 2019,1106.24,
Tue Oct 22 2019,1186.71,
Wed Oct 23 2019,1122.30,
Thu Oct 24 2019,970.67,
Fri Oct 25 2019,899.60,
Sat Oct 26 2019,686.96,
Sun Oct 27 2019,683.63,
Mon Oct 28 2019,1031.56,
Tue Oct 29 2019,1212.48,
Wed Oct 30 2019,1235.42,
Thu Oct 31 2019,1063.90,
Fri Nov 01 2019,814.34,
Sat Nov 02 2019,776.72,
Sun Nov 03 2019,728.05,
Mon Nov 04 2019,983.69,
Tue Nov 05 2019,1100.11,
Wed Nov 06 2019,1248.34,
Thu Nov 07 2019,1100.40,
Fri Nov 08 2019,1186.84,
Sat Nov 09 2019,1016.95,
Sun Nov 10 2019,1026.45,
Mon Nov 11 2019,1077.88,
Tue Nov 12 2019,1193.03,
Wed Nov 13 2019,1277.06,
Thu Nov 14 2019,1242.30,
Fri Nov 15 2019,1080.52,
Sat Nov 16 2019,977.72,
Sun Nov 17 2019,909.01,
Mon Nov 18 2019,1111.81,
Tue Nov 19 2019,1097.45,
Wed Nov 20 2019,1432.42,
Thu Nov 21 2019,1266.23,
Fri Nov 22 2019,1112.00,
Sat Nov 23 2019,799.94,
Sun Nov 24 2019,877.83,
Mon Nov 25 2019,1249.75,
Tue Nov 26 2019,1215.15,
Wed Nov 27 2019,1045.30,
Thu Nov 28 2019,1037.25,
Fri Nov 29 2019,1079.08,
Sat Nov 30 2019,1089.72,
Sun Dec 01 2019,1066.90,
Mon Dec 02 2019,1183.15,
Tue Dec 03 2019,1301.71,
Wed Dec 04 2019,1298.55,
Thu Dec 05 2019,1203.45,
Fri Dec 06 2019,1076.48,
Sat Dec 07 2019,908.17,
Sun Dec 08 2019,848.19,
Mon Dec 09 2019,1047.95,
Tue Dec 10 2019,1148.15,
Wed Dec 11 2019,1195.48,
Thu Dec 12 2019,1241.02,
Fri Dec 13 2019,1113.23,
Sat Dec 14 2019,892.11,
Sun Dec 15 2019,801.51,
Mon Dec 16 2019,1168.64,
Tue Dec 17 2019,1126.58,
Wed Dec 18 2019,1115.97,
Thu Dec 19 2019,947.02,
Fri Dec 20 2019,767.60,
Sat Dec 21 2019,760.03,
Sun Dec 22 2019,598.67,
Mon Dec 23 2019,623.56,
Tue Dec 24 2019,572.60,
Wed Dec 25 2019,526.88,
Thu Dec 26 2019,792.23,
Fri Dec 27 2019,1012.34,
Sat Dec 28 2019,877.90,
Sun Dec 29 2019,759.03,
Mon Dec 30 2019,752.41,
Tue Dec 31 2019,740.20,
Wed Jan 01 2020,816.22,
Thu Jan 02 2020,1083.12,
Fri Jan 03 2020,939.53,
Sat Jan 04 2020,711.00,
Sun Jan 05 2020,882.14,
Mon Jan 06 2020,1019.07,
Tue Jan 07 2020,1088.53,
Wed Jan 08 2020,1135.22,
Thu Jan 09 2020,1215.30,
Fri Jan 10 2020,1101.29,
Sat Jan 11 2020,913.84,
Sun Jan 12 2020,743.60,
Mon Jan 13 2020,1249.06,
Tue Jan 14 2020,1117.14,
Wed Jan 15 2020,1094.48,
Thu Jan 16 2020,1146.67,
Fri Jan 17 2020,1115.18,
Sat Jan 18 2020,863.60,
Sun Jan 19 2020,987.69,
Mon Jan 20 2020,1138.18,
Tue Jan 21 2020,1110.91,
Wed Jan 22 2020,1158.72,
Thu Jan 23 2020,1264.86,
Fri Jan 24 2020,1227.48,
Sat Jan 25 2020,1038.54,
Sun Jan 26 2020,953.03,
Mon Jan 27 2020,1148.53,
Tue Jan 28 2020,1150.97,
Wed Jan 29 2020,1088.48,
Thu Jan 30 2020,1151.03,
Fri Jan 31 2020,1035.25,
Sat Feb 01 2020,954.08,
Sun Feb 02 2020,694.27,
Mon Feb 03 2020,894.53,
Tue Feb 04 2020,881.22,
Wed Feb 05 2020,879.12,
Thu Feb 06 2020,949.49,
Fri Feb 07 2020,998.91,
Sat Feb 08 2020,734.68,
Sun Feb 09 2020,628.99,
Mon Feb 10 2020,722.98,
Tue Feb 11 2020,759.03,
Wed Feb 12 2020,573.62,
Thu Feb 13 2020,806.57,
Fri Feb 14 2020,881.66,
Sat Feb 15 2020,663.11,
Sun Feb 16 2020,336.93,
Mon Feb 17 2020,830.74,
Tue Feb 18 2020,716.39,
Wed Feb 19 2020,847.60,
Thu Feb 20 2020,819.01,
Fri Feb 21 2020,673.32,
Sat Feb 22 2020,715.60,
Sun Feb 23 2020,319.78,
Mon Feb 24 2020,898.79,
Tue Feb 25 2020,777.92,
Wed Feb 26 2020,853.85,
Thu Feb 27 2020,930.05,
Fri Feb 28 2020,825.47,
Sat Feb 29 2020,664.45,
Sun Mar 01 2020,439.86,
Mon Mar 02 2020,903.39,
Tue Mar 03 2020,929.36,
Wed Mar 04 2020,972.89,
Thu Mar 05 2020,882.79,
Fri Mar 06 2020,826.00,
Sat Mar 07 2020,756.18,
Sun Mar 08 2020,576.51,
Mon Mar 09 2020,911.94,
Tue Mar 10 2020,739.31,
Wed Mar 11 2020,712.33,
Thu Mar 12 2020,690.34,
Fri Mar 13 2020,740.99,
Sat Mar 14 2020,816.95,
Sun Mar 15 2020,376.01,
Mon Mar 16 2020,860.78,
Tue Mar 17 2020,813.22,
Wed Mar 18 2020,719.43,
Thu Mar 19 2020,828.05,
Fri Mar 20 2020,680.37,
Sat Mar 21 2020,416.75,
Sun Mar 22 2020,-26.66,
Mon Mar 23 2020,571.26,
Tue Mar 24 2020,571.61,
Wed Mar 25 2020,616.27,
Thu Mar 26 2020,642.44,
Fri Mar 27 2020,615.46,
Sat Mar 28 2020,450.76,
Sun Mar 29 2020,289.77,
Mon Mar 30 2020,631.09,
Tue Mar 31 2020,789.63,
Wed Apr 01 2020,659.73,
Thu Apr 02 2020,668.22,
Fri Apr 03 2020,669.77,
Sat Apr 04 2020,605.35,
Sun Apr 05 2020,181.91,
Mon Apr 06 2020,533.05,
Tue Apr 07 2020,644.85,
Wed Apr 08 2020,676.01,
Thu Apr 09 2020,663.27,
Fri Apr 10 2020,598.93,
Sat Apr 11 2020,565.20,
Sun Apr 12 2020,316.06,
Mon Apr 13 2020,-275.59,
Tue Apr 14 2020,566.27,
Wed Apr 15 2020,580.02,
Thu Apr 16 2020,660.20,
Fri Apr 17 2020,713.98,
Sat Apr 18 2020,567.72,
Sun Apr 19 2020,243.42,
Mon Apr 20 2020,258.55,
Tue Apr 21 2020,375.17,
Wed Apr 22 2020,359.20,
Thu Apr 23 2020,730.05,
Fri Apr 24 2020,548.30,
Sat Apr 25 2020,517.70,
Sun Apr 26 2020,521.38,
Mon Apr 27 2020,737.02,
Tue Apr 28 2020,701.59,
Wed Apr 29 2020,629.69,
Thu Apr 30 2020,537.81,
Fri May 01 2020,221.68,
Sat May 02 2020,360.33,
Sun May 03 2020,378.85,
Mon May 04 2020,667.10,
Tue May 05 2020,611.42,
Wed May 06 2020,578.98,
Thu May 07 2020,648.39,
Fri May 08 2020,652.35,
Sat May 09 2020,592.25,
Sun May 10 2020,377.53,
Mon May 11 2020,488.58,
Tue May 12 2020,588.02,
Wed May 13 2020,764.49,
Thu May 14 2020,668.30,
Fri May 15 2020,591.67,
Sat May 16 2020,461.73,
Sun May 17 2020,238.08,
Mon May 18 2020,569.24,
Tue May 19 2020,667.97,
Wed May 20 2020,820.53,
Thu May 21 2020,517.65,
Fri May 22 2020,516.08,
Sat May 23 2020,213.75,
Sun May 24 2020,-519.68,
Mon May 25 2020,536.45,
Tue May 26 2020,870.11,
Wed May 27 2020,620.56,
Thu May 28 2020,562.08,
Fri May 29 2020,592.56,
Sat May 30 2020,367.37,
Sun May 31 2020,53.07,
Mon Jun 01 2020,303.56,
Tue Jun 02 2020,662.65,
Wed Jun 03 2020,721.13,
Thu Jun 04 2020,678.59,
Fri Jun 05 2020,636.81,
Sat Jun 06 2020,148.27,
Sun Jun 07 2020,378.20,
Mon Jun 08 2020,950.85,
Tue Jun 09 2020,944.40,
Wed Jun 10 2020,882.84,
Thu Jun 11 2020,665.09,
Fri Jun 12 2020,566.72,
Sat Jun 13 2020,496.60,
Sun Jun 14 2020,477.81,
Mon Jun 15 2020,868.25,
Tue Jun 16 2020,988.77,
Wed Jun 17 2020,876.06,
Thu Jun 18 2020,864.64,
Fri Jun 19 2020,793.12,
Sat Jun 20 2020,592.77,
Sun Jun 21 2020,570.33,
Mon Jun 22 2020,733.72,
Tue Jun 23 2020,843.82,
Wed Jun 24 2020,942.51,
Thu Jun 25 2020,942.84,
Fri Jun 26 2020,903.55,
Sat Jun 27 2020,721.28,
Sun Jun 28 2020,473.20,
Mon Jun 29 2020,810.98,
Tue Jun 30 2020,601.88,
Wed Jul 01 2020,897.95,
Thu Jul 02 2020,1002.96,
Fri Jul 03 2020,980.46,
Sat Jul 04 2020,473.71,
Sun Jul 05 2020,256.99,
Mon Jul 06 2020,721.84,
Tue Jul 07 2020,887.07,
Wed Jul 08 2020,1152.68,
Thu Jul 09 2020,1146.63,
Fri Jul 10 2020,1028.54,
Sat Jul 11 2020,788.36,
Sun Jul 12 2020,671.39,
Mon Jul 13 2020,961.36,
Tue Jul 14 2020,1007.89,
Wed Jul 15 2020,1140.96,
Thu Jul 16 2020,1144.37,
Fri Jul 17 2020,1063.14,
Sat Jul 18 2020,807.22,
Sun Jul 19 2020,719.30,
Mon Jul 20 2020,924.74,
Tue Jul 21 2020,914.40,
Wed Jul 22 2020,962.47,
Thu Jul 23 2020,946.76,
Fri Jul 24 2020,851.82,
Sat Jul 25 2020,731.92,
Sun Jul 26 2020,360.39,
Mon Jul 27 2020,854.48,
Tue Jul 28 2020,765.27,
Wed Jul 29 2020,848.96,
Thu Jul 30 2020,928.64,
Fri Jul 31 2020,1001.84,
Sat Aug 01 2020,713.36,
Sun Aug 02 2020,747.76,
Mon Aug 03 2020,1024.03,
Tue Aug 04 2020,951.50,
Wed Aug 05 2020,804.08,
Thu Aug 06 2020,888.65,
Fri Aug 07 2020,881.88,
Sat Aug 08 2020,818.65,
Sun Aug 09 2020,739.54,
Mon Aug 10 2020,939.44,
Tue Aug 11 2020,914.80,
Wed Aug 12 2020,923.26,
Thu Aug 13 2020,1019.35,
Fri Aug 14 2020,1085.19,
Sat Aug 15 2020,788.60,
Sun Aug 16 2020,716.06,
Mon Aug 17 2020,1046.85,
Tue Aug 18 2020,1080.44,
Wed Aug 19 2020,1038.54,
Thu Aug 20 2020,947.47,
Fri Aug 21 2020,817.56,
Sat Aug 22 2020,640.87,
Sun Aug 23 2020,354.03,
Mon Aug 24 2020,1023.55,
Tue Aug 25 2020,1000.79,
Wed Aug 26 2020,678.01,
Thu Aug 27 2020,1207.57,
Fri Aug 28 2020,1089.29,
Sat Aug 29 2020,941.81,
Sun Aug 30 2020,879.84,
Mon Aug 31 2020,1325.47,
Tue Sep 01 2020,1430.79,
Wed Sep 02 2020,1376.28,
Thu Sep 03 2020,1119.20,
Fri Sep 04 2020,1032.05,
Sat Sep 05 2020,848.05,
Sun Sep 06 2020,895.30,
Mon Sep 07 2020,1213.16,
Tue Sep 08 2020,1056.29,
Wed Sep 09 2020,1131.32,
Thu Sep 10 2020,1273.72,
Fri Sep 11 2020,1204.94,
Sat Sep 12 2020,917.23,
Sun Sep 13 2020,758.64,
Mon Sep 14 2020,1345.15,
Tue Sep 15 2020,1612.49,
Wed Sep 16 2020,1441.63,
Thu Sep 17 2020,1404.55,
Fri Sep 18 2020,1244.51,
Sat Sep 19 2020,995.05,
Sun Sep 20 2020,953.81,
Mon Sep 21 2020,1561.77,
Tue Sep 22 2020,1598.09,
Wed Sep 23 2020,1354.26,
Thu Sep 24 2020,1145.81,
Fri Sep 25 2020,1160.04,
Sat Sep 26 2020,922.00,
Sun Sep 27 2020,775.80,
Mon Sep 28 2020,1388.79,
Tue Sep 29 2020,1481.18,
Wed Sep 30 2020,1389.10,
Thu Oct 01 2020,1243.51,
Fri Oct 02 2020,982.23,
Sat Oct 03 2020,617.80,
Sun Oct 04 2020,349.17,
Mon Oct 05 2020,959.66,
Tue Oct 06 2020,1014.59,
Wed Oct 07 2020,1030.09,
Thu Oct 08 2020,936.69,
Fri Oct 09 2020,1159.44,
Sat Oct 10 2020,899.85,
Sun Oct 11 2020,843.12,
Mon Oct 12 2020,1388.24,
Tue Oct 13 2020,1293.88,
Wed Oct 14 2020,1087.36,
Thu Oct 15 2020,1239.23,
Fri Oct 16 2020,1306.56,
Sat Oct 17 2020,1079.74,
Sun Oct 18 2020,765.69,
Mon Oct 19 2020,1204.32,
Tue Oct 20 2020,1046.54,
Wed Oct 21 2020,1019.06,
Thu Oct 22 2020,872.25,
Fri Oct 23 2020,1176.74,
Sat Oct 24 2020,787.32,
Sun Oct 25 2020,611.81,
Mon Oct 26 2020,1108.97,
Tue Oct 27 2020,1008.74,
Wed Oct 28 2020,872.00,
Thu Oct 29 2020,1054.86,
Fri Oct 30 2020,930.04,
Sat Oct 31 2020,807.21,
Sun Nov 01 2020,446.56,
Mon Nov 02 2020,769.48,
Tue Nov 03 2020,951.71,
Wed Nov 04 2020,1066.49,
Thu Nov 05 2020,1064.26,
Fri Nov 06 2020,1073.18,
Sat Nov 07 2020,911.64,
Sun Nov 08 2020,887.07,
Mon Nov 09 2020,1192.34,
Tue Nov 10 2020,1258.13,
Wed Nov 11 2020,1180.71,
Thu Nov 12 2020,1032.11,
Fri Nov 13 2020,1101.10,
Sat Nov 14 2020,924.58,
Sun Nov 15 2020,633.47,
Mon Nov 16 2020,1155.97,
Tue Nov 17 2020,1033.25,
Wed Nov 18 2020,1187.91,
Thu Nov 19 2020,1136.05,
Fri Nov 20 2020,1234.04,
Sat Nov 21 2020,1047.42,
Sun Nov 22 2020,946.64,
Mon Nov 23 2020,1287.23,
Tue Nov 24 2020,1301.73,
Wed Nov 25 2020,1231.22,
Thu Nov 26 2020,1439.44,
Fri Nov 27 2020,1646.46,
Sat Nov 28 2020,1167.53,
